ID,Association Number,Association Name,Donation Receipt Date,Foreign Entity Name,Type of Foreign Entity,Donation Amount,Currency,Exchange Rate,Donation Purpose,Donation Conditions,Donation Year,Donation Quarter,Main Funding from Foreign Entity
7469,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),19/01/2020,NDC - NGO DEVELOPMENT CENTER,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,1162068,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7470,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),19/01/2020,SWISS - FEDERAL DEPARTMENT OF FOREIGN AFFAIRS FDFA,מדינה זרה,224495,פרנק שויצרי,3.5,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7471,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),19/01/2020,BROEDERLIJK DELEN,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,37765,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7472,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),19/01/2020,SWISS - FEDERAL DEPARTMENT OF FOREIGN AFFAIRS FDFA,מדינה זרה,35044,פרנק שויצרי,3.51,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7473,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),19/01/2020,OXFAM NOVIB,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,16834,אירו,3.79,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7474,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),19/01/2020,BRITISH EMBASSY,מדינה זרה,127386,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7475,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),19/01/2020,UNDP,איחוד~ ארגון או חבר של מדינות זרות,511173,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7476,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),19/01/2020,NORWEGIAN EMBASSY,מדינה זרה,155983,שקל חדש,0.0,קידום מטרות העמותה~~,קידום תכנית העבודה,2019,4,כן
7477,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),19/01/2020,DANISH REPRESENTATION OFFICE,מדינה זרה,159786,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7478,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),21/06/2020,BRITISH EMBASSY,מדינה זרה,188379,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2020,1,כן
7479,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),21/06/2020,UNDP,איחוד~ ארגון או חבר של מדינות זרות,101349,דולר ארה~ב,3.37,קידום מטרות העמותה,קידום תכנית העבודה,2020,1,כן
7480,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),21/06/2020,BROEDERLIJK DELEN,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,55095,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2020,1,כן
7481,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),05/02/2020,NDC - NGO DEVELOPMENT CENTER,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,1162613,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7482,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),05/02/2020,SWISS - FEDERAL DEPARTMENT OF FOREIGN AFFAIRS FDFA,מדינה זרה,224495,פרנק שויצרי,3.5,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7483,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),05/02/2020,BROEDERLIJK DELEN,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,37765,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7484,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),05/02/2020,SWISS - FEDERAL DEPARTMENT OF FOREIGN AFFAIRS FDFA,מדינה זרה,35044,פרנק שויצרי,3.51,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7485,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),05/02/2020,OXFAM NOVIB,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,16834,אירו,3.79,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7486,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),05/02/2020,BRITISH EMBASSY,מדינה זרה,127386,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7487,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),05/02/2020,UNDP,איחוד~ ארגון או חבר של מדינות זרות,511173,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7488,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),05/02/2020,NORWEGIAN EMBASSY,מדינה זרה,155983,שקל חדש,0.0,קידום מטרות העמותה~~,קידום תכנית העבודה,2019,4,כן
7489,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),05/02/2020,DANISH REPRESENTATION OFFICE,מדינה זרה,159786,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2019,4,כן
7490,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),29/07/2021,OXFAM,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,8914,אירו,3.87,קידום מטרות העמותה,קידום תכנית העבודה,2021,2,כן
7491,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),29/07/2021,OXFAM,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,109450,דולר ארה~ב,3.28,קידום מטרות העמותה,קידום תכנית העבודה,2021,2,כן
7492,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),29/07/2021,BREAD FOR THE WORLD,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,57410,אירו,3.9,קידום מטרות העמותה,קידום תכנית העבודה,2021,2,כן
7493,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),29/07/2021,BROEDERLIJK DELEN,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,95915,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2021,2,כן
7494,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),11/03/2021,NDC- NGO DEVELOPMENT CENTER,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,276975,שקל חדש,1.0,קידום מטרות העמותה,קידום תכנית העבודה,2020,3,כן
7495,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),11/03/2021,UNDP,איחוד~ ארגון או חבר של מדינות זרות,101460,דולר ארה~ב,3.38,קידום מטרות העמותה,קידום תכנית העבודה,2020,3,כן
7496,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),11/03/2021,DANISH REPRESENTATION OFFICE,מדינה זרה,192372,שקל חדש,1.0,קידום מטרות העמותה,קיום תכנית העבודה,2020,3,כן
7497,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),11/03/2021,SWISS- FEDERAL DEPARTMENT OF FOREIGN AFFAIRS FDFA,מדינה זרה,118784,פרנק שויצרי,3.71,קידום מטרות העמותה,קידום תכנית העבודה,2020,3,כן
7498,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),11/03/2021,IRISH AID,מדינה זרה,323178,אירו,4.01,קידום מטרות העמותה,קידום תכנית העבודה,2020,3,כן
7499,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),16/02/2021,BROEDERLIJK DELEN,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,38762,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2020,4,כן
7500,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),16/02/2021,OXFAM,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,121233,דולר ארה~ב,3.34,קידום מטרות העמותה,קידום תכנית העבודה,2020,4,כן
7501,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),16/02/2021,NORWEGIAN REFUGEE COUNCIL,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,60172,דולר ארה~ב,3.34,קידום מטרות העמותה,קידום תכנית העבודה,2020,4,כן
7502,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),16/02/2021,UNDP,איחוד~ ארגון או חבר של מדינות זרות,49444,דולר ארה~ב,3.34,קידום מטרות העמותה,קידום תכנית העבודה,2020,4,כן
7503,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),16/02/2021,OXFAM,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,36310,אירו,3.94,קידום מטרות העמותה,קידום תכנית העבודה,2020,4,כן
7504,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),16/02/2021,וDANISH REPRESENTATIVE OFFICE,מדינה זרה,1129780,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2020,4,כן
7505,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),16/02/2021,NORWEGIAN FOREIGN MINISTRY,מדינה זרה,438727,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2020,4,כן
7506,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),16/02/2021,BREAD FOR THE WORLD,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,58810,אירו,3.89,קידום מטרות העמותה,קידום תכנית העבודה,2020,4,כן
7507,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),25/05/2021,UNDP,איחוד~ ארגון או חבר של גופים זרים,429107,דולר ארה~ב,3.23,קידום מטרות העמותה,קידום תכנית העבודה,2021,1,כן
7508,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),25/05/2021,NORWEGIAN REFUGEE COUNCIL,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,46946,דולר ארה~ב,3.26,קידום מטרות העמותה,קידום תכנית העבודה,2021,1,כן
7509,580438174,גישה- מרכז לשמירה על הזכות לנוע (ע~ר),25/05/2021,BROEDERLIJK DELEN,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,57413,שקל חדש,0.0,קידום מטרות העמותה,קידום תכנית העבודה,2021,1,כן
